Address En,District Id,Lat,Lgt
Sha Tsui Road Playground,Tsuen Wan,22.372182,114.113412
Kwok Shui Road Park,Tsuen Wan,22.371089,114.130075
Tsuen King Circuit Sports Centre,Tsuen Wan,22.377559,114.111468
"Wai Tsuen Sports Centre, 6 Miu Kong Street",Tsuen Wan,22.372093,114.122256
"Tsuen Wan West Sports Centre, 68 Hoi On Road",Tsuen Wan,22.370634,114.100649
"Yeung Uk Road Sports Centre, 45 Yeung Uk Road",Tsuen Wan,22.369097,114.114491
Tsuen Wan Town Hall,Tsuen Wan,22.370795,114.112533
"Tsuen Wan Riviera Park, Yi Hong Street",Tsuen Wan,22.362642,114.112426
Tsuen King Circuit Playground,Tsuen Wan,22.379041,114.10663
Angler’s Beach,Tsuen Wan,22.364932,114.055998
Tai Pei Square Playground,Tsuen Wan,22.370288,114.116595
Tsuen Kwai Street Sitting-out Area,Tsuen Wan,22.369379,114.121897
Ma Wan Tung Wan Beach,Tsuen Wan,22.3509,114.06137
Shing Mun Valley Park,Tsuen Wan,22.375536,114.126925
Golden Beach,Tuen Mun,22.372765,113.988138
Butterfly Beach,Tuen Mun,22.373435,113.95926
Cafeteria Old Beach,Tuen Mun,22.37595,113.983595
Kadoorie Beach,Tuen Mun,22.376848,113.982017
Castle Peak Beach,Tuen Mun,22.378889,113.98052
Butterfly Beach Park,Tuen Mun,22.373998,113.959421
Tuen Mun Swimming Pool,Tuen Mun,22.383725,113.969789
Siu Lun Sports Ground,Tuen Mun,22.38391,113.979456
Tuen Mun Tang Shiu Kin Sports Ground,Tuen Mun,22.404978,113.974577
Deacon Chiu Park,Tuen Mun,22.394612,113.976549
Hung Cheung Road Playground,Tuen Mun,22.392765,113.969339
Leung Tin Tsuen Garden,Tuen Mun,22.399282,113.978322
San Hui Playground,Tuen Mun,22.400356,113.976189
Hoi Tin Street Shek Pai Tau Playground,Tuen Mun,22.397469,113.969671
Tin Ha Road Playground,Tuen Mun,22.430602,113.992607
Tsing Hoi Circuit Tsing Hoi Playground,Tuen Mun,22.390297,113.978333
Tsing Tin Playground,Tuen Mun,22.40654,113.968035
Tsing Sin Street Basketball Court,Tuen Mun,22.386265,113.979864
Tsing Wah Soccer Pitch,Tuen Mun,22.386498,113.979348
Tuen Mun Park,Tuen Mun,22.390788,113.973885
Wah Fat Playground,Tuen Mun,22.384038,113.982108
Yeung King Playground,Tuen Mun,22.395679,113.962626
Tuen Mun Cultural Square,Tuen Mun,22.391013,113.975986
Tai Hing Sports Centre,Tuen Mun,22.402999,113.973155
Leung Tin Sports Centre,Tuen Mun,22.407696,113.965123
The Jockey Club Tuen Mun Butterfly Beach Sports Centre,Tuen Mun,22.378584,113.965023
Cafeteria New Beach,Tuen Mun,22.373382,113.987404
Yeung Siu Hang Garden,Tuen Mun,22.394842,113.966855
Yan Oi Town Square,Tuen Mun,22.396784,113.975259
Tuen Mun Promenade,Tuen Mun,22.37215,113.966579
Wu Shan Recreation Playground,Tuen Mun,22.379784,113.965967
Tuen Mun Recreation and Sports Centre,Tuen Mun,22.381869,113.962934
San Wo Lane Playground,Tuen Mun,22.402015,113.976637
Wu Shan Riverside Park,Tuen Mun,22.382661,113.966777
Wu Shan Tennis Court,Tuen Mun,22.376436,113.968045
Tsing Sin Playground,Tuen Mun,22.384257,113.980726
Tuen Mun Town Hall,Tuen Mun,22.392021,113.976481
The Jockey Club Yan Oi Tong Swimming Pool,Tuen Mun,22.402533,113.974325
Yau Oi Sports Centre,Tuen Mun,22.384937,113.971924
Tuen Mun North West Swimming Pool,Tuen Mun,22.408314,113.965098
"Harbour Road No. 27, Wan Chai Swimming Pool",Wan Chai,22.28108,114.17633
"Oi Kwan Road No. 7, Morrison Hill Swimming Pool",Wan Chai,22.27632,114.17883
"Sports Road No. 2, Happy Valley Recreation Ground",Wan Chai,22.274215,114.182704
"Tonnochy Road No. 20, Wan Chai Sports Ground",Wan Chai,22.280683,114.177474
"Causeway Road, Causeway Bay Sports Ground",Wan Chai,22.281145,114.190444
Lockhart Road Playground (near Arsenal Street),Wan Chai,22.278484,114.169755
Morrison Hill Road Playground (near Sung Tak Street),Wan Chai,22.275545,114.179469
Southorn Playground (Junction of Luard Road and Hennessy Road),Wan Chai,22.277032,114.172264
"Cross Lane, Wan Chai Park",Wan Chai,22.275947,114.176209
So Kon Po Recreation Ground,Wan Chai,22.275344,114.189244
"Harbour Road No. 27, Harbour Road Sports Centre",Wan Chai,22.28121,114.17677
"Yuk Sau Street No.2, Wong Nai Chung Sports Centre",Wan Chai,22.268978,114.185733
"10/F, Lockhart Road Municipal Services Building, 225 Hennessy Road, Lockhart Road Sports Centre",Wan Chai,22.277995,114.175227
"G/F and 1/F Hong Kong Central Library, 66 Causeway Road, Causeway Bay, HK",Wan Chai,22.279918,114.189623
Hong Kong Stadium,Wan Chai,22.273279,114.188059
Wan Chai Gap Park,Wan Chai,22.266749,114.169856
Gloucestor Road Garden,Wan Chai,22.279725,114.172538
"133 Wong Nai Chung Gap Road, Hong Kong Tennis Centre",Wan Chai,22.260195,114.192307
Wong Nai Chung Road Sitting-out Area,Wan Chai,22.276312,114.182652
Tai Wong Street Playground,Wan Chai,22.276292,114.17424
Lun Fat Street Rest Garden,Wan Chai,22.276255,114.170364
Queen Elizabeth Stadium,Wan Chai,22.275262,114.178756
Tai Wong Street East Sitting-out Area,Wan Chai,22.276009,114.171354
Morse Swimming Pool,Wong Tai Sin,22.341492,114.19
Hammer Hill Road Swimming Pool,Wong Tai Sin,22.337839,114.206674
Morse Park No.4,Wong Tai Sin,22.335228,114.190537
Morse Park No.2,Wong Tai Sin,22.337796,114.192755
Hammer Hill Road Sports Ground,Wong Tai Sin,22.337915,114.20711
Choi Hung Road Playground,Wong Tai Sin,22.338039,114.196671
Muk Lun Street Playground,Wong Tai Sin,22.341075,114.196378
Ma Chai Hang Recreation Ground,Wong Tai Sin,22.344132,114.189018
Lok Fu Recreation Ground,Wong Tai Sin,22.337357,114.188689
Po Kong Village Road Sports Centre,Wong Tai Sin,22.34567,114.201399
Kai Tak East Sports Centre,Wong Tai Sin,22.336198,114.2006
Choi Hung Road Sports Centre,Wong Tai Sin,22.337409,114.196636
Chuk Yuen Sports Centre,Wong Tai Sin,22.345426,114.193667
Ngau Chi Wan Sports Centre,Wong Tai Sin,22.334533,114.209688
Morse Park Sports Centre,Wong Tai Sin,22.338163,114.190054
Shek Ku Lung Road Playground,Wong Tai Sin,22.331221,114.192929
Tsz Wan Shan Estate Central Playground,Wong Tai Sin,22.34893,114.200868
Lion Rock Park,Wong Tai Sin,22.344893,114.18443
Yin Hing Street Recreation Ground,Wong Tai Sin,22.335751,114.195043
Wong Tai Sin Square,Wong Tai Sin,22.341996,114.194541
Ngau Chi Wan Civic Centre,Wong Tai Sin,22.334511,114.208736
Ngau Chi Wan Park,Wong Tai Sin,22.336053,114.215789
Tin Shui Wai Swimming Pool,Yuen Long,22.455749,114.006646
Yuen Long Swimming Pool,Yuen Long,22.44146,114.021643
Sai Ching Street Tennis Courts,Yuen Long,22.441485,114.027452
Tin Shui Wai Park,Yuen Long,22.456537,114.002404
Yuen Long Park,Yuen Long,22.442298,114.018858
Yune Long Stadium,Yuen Long,22.443265,114.021967
Tin Ho Road Playground,Yuen Long,22.450095,114.001323
Yuen Long Jockey Club Twn Square,Yuen Long,22.443685,114.030496
Long Ping Sports Centre,Yuen Long,22.450261,114.023531
Tin Shui Wai Sports Centre,Yuen Long,22.45529,114.00681
Yuen Long Theatre,Yuen Long,22.44155,114.02241
Fung Kam Sports Centre,Yuen Long,22.443468,114.033095
On Hing Playground at On Hing Street,Yuen Long,22.442462,114.023999
Shui Pin Tsuen Playground at Kau Yuk Road,Yuen Long,22.44367,114.02198
Tung Tau Industrial Area Playground at Po Yip Street,Yuen Long,22.449289,114.029877
Tin Shui Wai Sports Ground,Yuen Long,22.454975,114.004043
Fung Kwan Street Garden,Yuen Long,22.442412,114.034319
Tin Park Road Park (Basketball Court),Yuen Long,22.457494,114.007614
Ping Pak Lane Park,Yuen Long,22.440767,114.006109
Tin Shui Road Park,Yuen Long,22.454429,114.000052
Tin Shui Sports Centre,Yuen Long,22.454713,113.998786
Tin Park Road Park (near Tin Shing Road),Yuen Long,22.45666,114.00669
Tin Sau Road Park,Yuen Long,22.46549,114.00185
Dragon Park,Yuen Long,22.459794,114.003054
Ping Shan Tang Clan Gallery cum Heritage Trail Visitors Centre,Yuen Long,22.445409,114.01024
Yuen Long Jockey Club Squash Courts,Yuen Long,22.440843,114.030307
Sir Deny’s Roberts Squash Courts,Yuen Long,22.446781,114.022229
Locwood Garden,Yuen Long,22.452786,114.000881
Ginza Square,Yuen Long,22.45812,114.003564
Ping Shan Tin Shui Wai Swimming Pool,Yuen Long,22.447405,114.004815
Ping Shan Tin Shui Wai Public Library,Yuen Long,22.44722,114.00481
Southorn Centre,Wan Chai,22.277134,114.172848
"North Point Government Offices - 333 Java Road, North Point",Eastern,22.292057,114.208406
"North Point Fire Brigade Building - 323 Java Road, North Point",Eastern,22.292212,114.207619
Eastern Law Courts Building - 29 Tai On St.,Eastern,22.284503,114.223989
"Wanchai Tower - 12 Harbour Road, Wanchai",Wan Chai,22.279957,114.172543
"Revenue Tower - 5 Gloucester Road, Wanchai",Wan Chai,22.279665,114.171981
"Immigration Tower - 7 Gloucester Road, Wan Chai",Wan Chai,22.279718,114.172977
"Queensway Government Offices - 66 Queensway, Hong Kong",Central and Western,22.277988,114.164088
Mui Wo Government Offices,Islands,22.266215,113.997851
Western Magistracy,Central and Western,22.286807,114.140531
Aberdeen Fisheries and Marine Offices,Southern,22.248145,114.148789
"Kowloon Government Offices - No. 405, Nathan Road, Yaumatei",Yau Tsim Mong,22.309441,114.171024
"Tokwawan Market and Government Offices - 165 Ma Tau Wai Road, Tokwawan",Kowloon City,22.31709,114.187917
"Mongkok Government Offices - 30 Luen Wan Street, Mongkok",Yau Tsim Mong,22.321453,114.172529
Shamshuipo Government Offices,Sham Shui Po,22.331955,114.163618
Cheung Sha Wan Government Offices,Sham Shui Po,22.331742,114.160506
Ho Man Tin Government Offices,Kowloon City,22.314694,114.180458
Pui Ching Road Government Offices,Kowloon City,22.3181,114.177082
Ngau Tau Kok Government Offices,Kwun Tong,22.321396,114.216678
"Kowloon East Government Offices - 12 Lei Yue Mun Road, Kwun Tong",Kwun Tong,22.309629,114.229925
Lai Chi Kok Government Offices - 19 Lai Wan Rd.,Sham Shui Po,22.340282,114.138431
"Wang Cheong Building - 783 Lai Chi Kok Road, Cheung Sha Wan",Sham Shui Po,22.333799,114.152227
"Tsuen Wan Government Offices and Tsuen Wan Public Library - 38 Sai Lau Kok Road, Tsuen Wan",Tsuen Wan,22.374288,114.115569
"Sai Kung Government Offices - 34 Chan Man Street, Sai Kung",Sai Kung,22.382168,114.272435
"Kwai Hing Government Offices - 166-174 Hing Fong Road, Kwai Chung",Kwai Tsing,22.363192,114.131626
Tsuen Wan Multi-storey Carpark Building,Tsuen Wan,22.372634,114.118992
"Tai Po Government Offices Building - 1 Ting Kok Road, Tai Po",Tai Po,22.450793,114.164369
"Shatin Government Offices - 1 Sheung Wo Che Road, Sha Tin",Sha Tin,22.385374,114.186951
"North District Government Offices - 3 Pik Fung Road, Fanling",North,22.494534,114.138258
"Tuen Mun Government Offices - D Floor, 1 Tuen Hi Road, Tuen Mun",Tuen Mun,22.390359,113.976318
Tuen Mun Government Storage Centre,Tuen Mun,22.394831,113.968004
"Tai Hing Goverment Office - 16 Tsun Wen Road, Tuen Mun",Tuen Mun,22.399827,113.973711
"Yuen Long Government Offices - 2 Kiu Lok Square, Yuen Long",Yuen Long,22.445266,114.026973
Yuen Long District Office Building,Yuen Long,22.445055,114.022545
Peng Chau Government Offices Building,Islands,22.284356,114.038587
Sha Tau Kok Rural Building,North,22.545825,114.224136
"Ta Kwu Ling Rural Centre Government Building - 136 Ping Che Road, Ta Kwu Ling",North,22.524533,114.160552
Central Government Offices,Central and Western,22.280255,114.165827
Cheung Sha Wan Wholesale Vegetable Market,Sham Shui Po,22.333598,114.153377
Customs Headquarters Building,Eastern,22.292707,114.203629
Hong Kong International Airport,Islands,22.315997,113.935579
"South Lantau Road, Nam Shan",Islands,22.253334,113.986189
"South Lantau Road, Nam Shan",Islands,22.256407,113.988158
"South Lantau Road, Nam Shan",Islands,22.255529,113.987101
Chi Ma Wan Road Shap Long,Islands,22.236929,113.98827
"Pak Fu Tin, Nam Shan",Islands,22.251805,113.994418
"South Lantau Road, Nam Shan",Islands,22.255211,113.988121
Tong Fuk Catch water,Islands,22.226402,113.905481
Tong Fuk Catch water,Islands,22.228974,113.924498
Tong Fuk Catch water,Islands,22.234486,113.92953
Tong Fuk Catch water,Islands,22.231822,113.930823
Tong Fuk Catch water,Islands,22.238856,113.946331
Cheung Sha Catch water,Islands,22.24314,113.963278
Pak Kung Au,Islands,22.248151,113.943017
Cheung Sha Catch water,Islands,22.238359,113.9453
Wong Lung Hang Road Tung Chung,Islands,22.271976,113.950435
Keung Shan Road (near Wan Pui Road),Islands,22.228984,113.890123
Ngong Ping,Islands,22.255107,113.913743
Tai Long Wan,Islands,22.21351,113.877576
Kau Ling Chung,Islands,22.20466,113.863601
Man Cheung Po,Islands,22.230246,113.86747
Shek Lam Chau,Islands,22.212259,113.904659
Nga Ying Kok,Islands,22.238349,113.852895
Sham Wat Road / Keung Shan Road,Islands,22.244715,113.891355
Ngong Ping (near Widsom Path),Islands,22.252574,113.912397
"Hok Tau Road,Hok Tau,Fanling",North,22.499246,114.17908
"Hok Tau Reservoir,Hok Tau,Fanling",Tai Po,22.491187,114.183995
"Hok Tau Reservoir,Hok Tau,Fanling",Tai Po,22.490394,114.184065
"Hok Tau Reservoir,Hok Tau,Fanling",Tai Po,22.490905,114.184206
"Hok Tau Road,Hok Tau,Fanling",North,22.503627,114.172599
"Lau Shui Heung Reservoir,Hok Tau,Fanling",North,22.497441,114.167763
"Lau Shui Heung Reservoir,Hok Tau,Fanling",North,22.495642,114.169386
"Lau Shui Heung Reservoir,Hok Tau,Fanling",North,22.494904,114.169444
"Lau Shui Heung Reservoir,Hok Tau,Fanling",North,22.49477,114.169372
"Lau Shui Heung, Hok Tau, Fanling",North,22.49192,114.167336
"Hok Tau Road, Hok Tau, Fanling",North,22.498967,114.178178
"Lau Shui Heung, Hok Tau, Fanling",North,22.491142,114.166974
"Hok Tau,Fanling",Tai Po,22.489134,114.182672
"Lau Shui Heung ,Hok Tau,Fanling",Tai Po,22.493576,114.168404
Bride's Pool Road,Tai Po,22.479638,114.240356
Bride's Pool Road,Tai Po,22.48057,114.240537
Bride's Pool Road,Tai Po,22.4805,114.240816
Bride's Pool Road,Tai Po,22.482374,114.242651
Bride's Pool Road,Tai Po,22.485368,114.243381
Bride's Pool Road,Tai Po,22.488056,114.242756
Bride's Pool Road,Tai Po,22.48736,114.242565
Bride's Pool Road,Tai Po,22.487697,114.242553
Bride's Pool Road,Tai Po,22.487207,114.242335
Bride's Pool Road - Chung Mei Barbecue Site,Tai Po,22.494532,114.240709
Bride's Pool Road - Chung Mei Barbecue Site,Tai Po,22.494537,114.241097
Bride's Pool Road,North,22.505404,114.234306
Bride's Pool Road - Chung Pui Camp Site,North,22.486775,114.242672
Bride's Pool Road - Kong Ha Au Camp Site,North,22.514588,114.231882
Tai Mei Tuk Road,Tai Po,22.468494,114.232449
Bride's Pool - Bride's Pool Barbecue site,Tai Po,22.502184,114.238749
Bride's Pool,Tai Po,22.503222,114.239332
Wu Kau Tang Road,North,22.510158,114.234463
Bride's Pool Road,North,22.51666,114.23073
Bride's Pool Road,North,22.521075,114.226113
Fung Hang - Fung Hang Barbecue Site,North,22.528077,114.221279
Bride's Pool Road - Kong Ha Au Barbecue Site,North,22.514621,114.232124
Kai Kuk Shue Ha,North,22.524433,114.223607
Plover Cove Reservoir,Tai Po,22.468351,114.234541
Beside Pak Tam Chung Nature Trail,Sai Kung,22.398759,114.322431
Beside Sheung Yiu Family Walk,Sai Kung,22.396815,114.325199
Beside Sheung Yiu Country Trail,Sai Kung,22.383928,114.326323
Nam Fung Wan,Sai Kung,22.385298,114.33113
Sai Kung Man Yee Road,Sai Kung,22.359262,114.363921
Long Ke Beach,Sai Kung,22.375416,114.37688
Tai Mong Tsai Road,Sai Kung,22.392093,114.299711
Tai Mong Tsai Road,Sai Kung,22.385198,114.305111
Tai Mong Tsai Road,Sai Kung,22.386344,114.305166
Tai Mong Tsai Road,Sai Kung,22.385337,114.301473
Beside Pak Tam Chung Car Park,Sai Kung,22.396653,114.318433
 Pak Tam Chung Family Walk,Sai Kung,22.404066,114.318375
Beside Pak Tam Chung Family Walk,Sai Kung,22.402042,114.318783
 Pak Tam Chung Family Walk (Near Kennel),Sai Kung,22.39952,114.319321
Beside Pak Tam Chung Coach Car Park,Sai Kung,22.397727,114.318569
Tai Mong Tsai Bicycle Track,Sai Kung,22.391629,114.297305
Beside Pak Tam Chung Barrier,Sai Kung,22.397501,114.32019
"Road juction of Outward Bound, Tai Mong Tsai Road",Sai Kung,22.391155,114.296082
Beside Tai Mong Tsai Bicycle Track,Sai Kung,22.391227,114.297187
Pak Tam Chung Tree Walk (Peak of hill),Sai Kung,22.397112,114.321165
Pak Tam Chung Car Park,Sai Kung,22.396983,114.319169
"Nearby the round about of Wong Chuk Hang, Tai Mong Tsai Road",Sai Kung,22.395768,114.284025
Tai Mong Tsai Road (near Wong Chuk),Sai Kung,22.395768,114.284025
Tai Mong Tsai Road (near Wong Chuk),Sai Kung,22.396182,114.286608
Tai Mong Tsai Road (near Tao Wo Hang),Sai Kung,22.392338,114.289443
Tai Mong Tsai Road (near Tao Wo Hang),Sai Kung,22.391148,114.290141
Sai Sha Road (near Lo Wai),Tai Po,22.411943,114.272088
Sai Sha Road (near Lo Wai),Tai Po,22.410206,114.27285
Sai Sha Road (near Lo Wai),Tai Po,22.407716,114.274595
Sai Sha Road (near the entrance of Yung Shue O Catch Water),Tai Po,22.405546,114.277291
Sai Sha Road (near the entrance of Yung Shue O Catch Water),Tai Po,22.405121,114.279248
Sai Sha Road (near start point of Maclehose Trail Stage 4),Tai Po,22.404305,114.279715
Sai Sha Road (near O Tau),Tai Po,22.403225,114.282072
Sai Sha Road (Shui Long Wo),Tai Po,22.405358,114.27722
Sai Sha Road (Kei Leng Ha Forest Track),Tai Po,22.402627,114.275341
Sai Sha Road (near Shui Long Wo Tree Walk),Tai Po,22.408069,114.274073
Yung Shue O Catch Water,Tai Po,22.415948,114.275744
Yung Shue O Catch Water,Tai Po,22.422137,114.282868
Pak Tam Road (near Wong Shek Pier),Tai Po,22.434117,114.336496
Pak Tam Road (near Wong Shek Pier),Tai Po,22.434375,114.336131
Pak Tam Road (near Wong Shek Pier),Tai Po,22.435039,114.335337
Pak Tam Road (near Wong Shek Pier),Tai Po,22.435991,114.335166
Pak Tam Road (near Wong Shek Pier),Tai Po,22.436398,114.334586
Pak Tam Road (near Tai Tan),Tai Po,22.437027,114.334287
Hoi Ha Road (near Hau Tong Kai),Tai Po,22.441217,114.326474
Hoi Ha Road (near carpark),Tai Po,22.45859,114.325483
Hoi Ha Road (near Hoi Ha),Tai Po,22.455536,114.324779
Pak Tam Road (near Tsak Yue Wu),Tai Po,22.407078,114.326863
Tai Mong Tsai Road (near Tsak Yue Wu),Sai Kung,22.399704,114.324814
Tai Mong Tsai Road (near Tsak Yue Wu),Sai Kung,22.398182,114.32574
Tai Mong Tsai Road (near Tsak Yue Wu),Sai Kung,22.397534,114.326208
Tai Mong Tsai Road (near Tsak Yue Wu),Sai Kung,22.396413,114.327067
Tai Mong Tsai Road (near Tsak Yue Wu),Sai Kung,22.395865,114.328547
Pak Tam Road (near Tsak Yue Wu & Maclehose Village),Tai Po,22.40623,114.325565
"Wan Tsai, Sai Kung",Tai Po,22.465005,114.337269
"Wan Tsai, Sai Kung",Tai Po,22.462848,114.34133
Pak Tam Road (near Pak Tam Au),Tai Po,22.421631,114.332372
